Drug_A,Drug_B,Cell_Line,Score,Label
36462,3062316,T47D,-19.09969407,0
36462,5288382,A2058,31.06156665,1
36462,5288382,CAOV3,71.48082401,1
36462,5288382,EFM192B,-2.717547863,0
36462,5288382,ES2,-0.955779851,0
36462,5288382,HCT116,-0.588757773,0
36462,5288382,LNCAP,47.35424191,1
36462,5288382,LOVO,-10.67503159,0
36462,5288382,MSTO,-19.47647489,0
36462,5288382,NCIH2122,-0.438111402,0
36462,5288382,NCIH23,-14.08747051,0
36462,5288382,OVCAR3,39.02833297,1
36462,5288382,PA1,-15.72188127,0
36462,5288382,RKO,-0.090062769,0
36462,5288382,RPMI7951,-2.264074694,0
36462,5288382,SKMEL30,32.84665347,1
36462,5288382,SKMES1,-1.066153632,0
36462,5329102,A2058,-6.972169686,0
36462,5329102,CAOV3,30.61709086,1
36462,5329102,DLD1,-4.736841754,0
36462,5329102,EFM192B,-4.959966805,0
36462,5329102,ES2,-9.658459101,0
36462,5329102,LNCAP,-1.889487253,0
36462,5329102,MSTO,-15.12080583,0
36462,5329102,NCIH23,-98.62741446,0
36462,5329102,OCUBM,-4.821745642,0
36462,5329102,OV90,-2.408436932,0
36462,5329102,OVCAR3,-1.583835017,0
36462,5329102,PA1,-13.58561469,0
36462,5329102,RKO,-3.789069544,0
36462,5329102,RPMI7951,-13.32447019,0
36462,5329102,SKMES1,-10.19342421,0
36462,5329102,SW837,-1.429826895,0
36462,5329102,T47D,-26.44624539,0
36462,9826528,A2780,36.84388809,1
36462,9826528,CAOV3,122.0788947,1
36462,9826528,HT144,39.74829923,1
36462,9826528,LNCAP,40.32291573,1
36462,9826528,LOVO,30.23540886,1
36462,9826528,MSTO,-20.58151609,0
36462,9826528,NCIH460,39.75978234,1
36462,9826528,NCIH520,-5.117621187,0
36462,9826528,PA1,-10.74392446,0
36462,9826528,RKO,38.3604726,1
36462,9826528,RPMI7951,-6.949425339,0
36462,9826528,T47D,33.34594771,1
36462,9826528,UWB1289,36.33037037,1
36462,9826528,ZR751,48.6253214,1
36462,11520894,A2058,-4.101561409,0
36462,11520894,A375,30.71559892,1
36462,11520894,CAOV3,118.6852801,1
36462,11520894,DLD1,-0.352743618,0
36462,11520894,EFM192B,44.70688728,1
36462,11520894,HT144,41.58992657,1
36462,11520894,KPL1,47.41302637,1
36462,11520894,LNCAP,34.45017819,1
36462,11520894,MDAMB436,32.37389935,1
36462,11520894,MSTO,41.59139974,1
36462,11520894,NCIH1650,35.97509228,1
36462,11520894,NCIH23,-146.9487222,0
36462,11520894,PA1,-22.92275491,0
36462,11520894,RKO,34.5234873,1
36462,11520894,SW837,33.80011003,1
36462,11520894,UACC62,34.55875316,1
36462,11520894,VCAP,30.50590257,1
36462,11960529,A427,-13.99330443,0
36462,11960529,CAOV3,88.90313873,1
36462,11960529,ES2,-14.56628388,0
36462,11960529,LOVO,-6.133935958,0
36462,11960529,NCIH23,-3.119972444,0
36462,11960529,NCIH460,-4.320617073,0
36462,11960529,OV90,-9.015840712,0
36462,11960529,PA1,-4.754115828,0
36462,11960529,RPMI7951,-3.835318235,0
36462,11960529,SKMEL30,-4.583916575,0
36462,11960529,UACC62,-6.40736852,0
36462,11977753,A375,31.99711368,1
36462,11977753,CAOV3,85.75614627,1
36462,11977753,DLD1,-1.143599501,0
36462,11977753,EFM192B,-11.25730054,0
36462,11977753,ES2,-9.272964164,0
36462,11977753,HT144,36.34399595,1
36462,11977753,LNCAP,93.40478314,1
36462,11977753,NCIH23,-11.80792927,0
36462,11977753,OVCAR3,-4.325790029,0
36462,11977753,PA1,-18.37474174,0
36462,11977753,RPMI7951,-13.30798634,0
36462,11977753,SKOV3,-12.54844267,0
36462,11977753,SW837,-3.584024187,0
36462,11977753,T47D,101.6125542,1
36462,11977753,ZR751,37.20808625,1
36462,16224745,A2058,57.67901606,1
36462,16224745,A375,-65.08015716,0
36462,16224745,CAOV3,65.09984723,1
36462,16224745,EFM192B,32.10499213,1
36462,16224745,OVCAR3,78.91706663,1
36462,16224745,PA1,-22.83951833,0
36462,16224745,RPMI7951,-4.400445581,0
36462,16224745,SKMEL30,58.93855866,1
36462,16224745,SKMES1,-14.15759259,0
36462,16224745,SW620,-12.87630561,0
36462,16224745,T47D,-29.18931096,0
36462,16224745,UWB1289BRCA1,-2.114179687,0
36462,16224745,VCAP,54.77812255,1
36462,24748204,A2058,-0.715427782,0
36462,24748204,A427,-1.464378994,0
36462,24748204,CAOV3,70.49294954,1
36462,24748204,COLO320DM,-4.209755472,0
36462,24748204,HT144,-2.887197332,0
36462,24748204,LNCAP,-12.66025633,0
36462,24748204,NCIH1650,-6.935954474,0
36462,24748204,NCIH2122,-6.876238205,0
36462,24748204,NCIH460,-12.89621832,0
36462,24748204,NCIH520,-11.51128765,0
36462,24748204,OCUBM,-0.781191898,0
36462,24748204,OVCAR3,-23.76105159,0
36462,24748204,PA1,-5.715302064,0
36462,24748204,SKMES1,-2.921827285,0
36462,24748204,T47D,-6.895642225,0
36462,24748204,VCAP,-10.31394043,0
36462,24748204,ZR751,-13.80178169,0
36462,24856436,A427,-5.013824614,0
36462,24856436,CAOV3,37.36484746,1
36462,24856436,DLD1,-4.294381274,0
36462,24856436,NCIH1650,34.96332912,1
36462,24856436,NCIH23,-147.6170918,0
36462,24856436,OV90,-0.117737123,0
36462,24856436,OVCAR3,63.31363492,1
36462,24856436,PA1,-1.435133098,0
36462,24856436,SW620,-1.583560517,0
36462,24856436,T47D,-20.69843069,0
36462,24856436,UWB1289,85.22858499,1
36462,24958200,A2058,-1.376598957,0
36462,24958200,A427,-7.518707691,0
36462,24958200,CAOV3,80.47079268,1
36462,24958200,DLD1,-1.17807183,0
36462,24958200,ES2,-1.898169265,0
36462,24958200,LNCAP,-21.59027419,0
36462,24958200,MSTO,-0.331740922,0
36462,24958200,NCIH23,-148.8888175,0
36462,24958200,PA1,-14.01899781,0
36462,24958200,T47D,-30.71348163,0
36462,24964624,A375,40.3600574,1
36462,24964624,CAOV3,159.9074884,1
36462,24964624,EFM192B,-3.239942215,0
36462,24964624,HCT116,41.47821659,1
36462,24964624,HT144,47.84405312,1
36462,24964624,KPL1,60.24310124,1
36462,24964624,LOVO,36.55388298,1
36462,24964624,MDAMB436,34.50086052,1
36462,24964624,MSTO,46.61376899,1
36462,24964624,NCIH1650,35.02054763,1
36462,24964624,NCIH2122,43.0982675,1
36462,24964624,NCIH23,-168.9394512,0
36462,24964624,NCIH460,46.56657824,1
36462,24964624,OV90,35.08106665,1
36462,24964624,RKO,49.94340541,1
36462,24964624,SKMEL30,33.04954641,1
36462,24964624,SKMES1,44.45871774,1
36462,24964624,SW837,41.49633741,1
36462,24964624,UACC62,42.952925,1
36462,24964624,VCAP,33.39039432,1
36462,46926350,A2058,-6.54343035,0
36462,46926350,A375,-122.7718052,0
36462,46926350,A427,-6.175862283,0
36462,46926350,CAOV3,56.19980681,1
36462,46926350,COLO320DM,-4.794971246,0
36462,46926350,DLD1,-0.634619102,0
36462,46926350,EFM192B,-12.62013225,0
36462,46926350,ES2,-9.823003589,0
36462,46926350,HCT116,-12.96661918,0
36462,46926350,HT144,-6.208539927,0
36462,46926350,HT29,-8.402234817,0
36462,46926350,NCIH1650,-7.066983752,0
36462,46926350,NCIH23,-19.11703449,0
36462,46926350,NCIH460,-3.319854435,0
36462,46926350,NCIH520,-6.419818846,0
36462,46926350,OCUBM,-5.126502445,0
36462,46926350,OV90,-13.03157185,0
36462,46926350,OVCAR3,-2.327807888,0
36462,46926350,PA1,-11.88512779,0
36462,46926350,RPMI7951,-11.643017,0
36462,46926350,SKMES1,-14.77517427,0
36462,46926350,SKOV3,-30.18913558,0
36462,46926350,SW620,-11.10063669,0
36462,46926350,SW837,-15.55200919,0
36462,46926350,T47D,-5.678191297,0
36462,46926350,UWB1289,-3.154545196,0
36462,46926350,VCAP,-7.289445362,0
60700,216239,A2058,-1.564872783,0
60700,216239,EFM192B,-4.322938951,0
60700,216239,ES2,-1.603023666,0
60700,216239,HT29,-12.21221116,0
60700,216239,LNCAP,-6.847502168,0
60700,216239,LOVO,-4.813212408,0
60700,216239,MDAMB436,-4.875300207,0
60700,216239,MSTO,-18.11747083,0
60700,216239,NCIH1650,-0.100587978,0
60700,216239,NCIH23,-2.98627311,0
60700,216239,OCUBM,-12.21012085,0
60700,216239,OVCAR3,-30.49900045,0
60700,216239,PA1,-1.116580043,0
60700,216239,RPMI7951,-0.136591391,0
60700,216239,SKOV3,-8.143919443,0
60700,216239,SW837,-7.730108831,0
60700,216239,T47D,-12.75363736,0
60700,216239,UWB1289,-5.871132916,0
60700,216239,UWB1289BRCA1,-3.980011186,0
60700,216239,VCAP,-5.749697079,0
60700,216239,ZR751,-15.7705134,0
60700,11977753,A427,37.86464677,1
60700,11977753,COLO320DM,31.22917282,1
60700,11977753,HT144,48.75629793,1
60700,11977753,KPL1,35.5881672,1
60700,11977753,LNCAP,68.80060551,1
60700,11977753,OCUBM,-1.460235678,0
60700,11977753,PA1,-9.723735107,0
60700,11977753,RPMI7951,-2.543142071,0
60700,11977753,T47D,57.24360015,1
60700,16224745,A2058,41.56384819,1
60700,16224745,ES2,-6.186443922,0
60700,16224745,LNCAP,-138.9528981,0
60700,16224745,MSTO,-6.433455837,0
60700,16224745,NCIH460,-34.59841245,0
60700,16224745,OV90,-7.227087298,0
60700,16224745,OVCAR3,64.52654229,1
60700,16224745,PA1,-15.91580362,0
60700,16224745,RPMI7951,-3.257305398,0
60700,16224745,SKMEL30,61.59177394,1
60700,16224745,SKMES1,-17.09816322,0
60700,16224745,T47D,-49.75887192,0
60700,16224745,UACC62,-8.774902654,0
60700,16224745,UWB1289BRCA1,-1.260880967,0
60700,16224745,VCAP,34.95452145,1
60700,46926350,A2058,-8.472477693,0
60700,46926350,A2780,-0.66444986,0
60700,46926350,A375,-6.715052888,0
60700,46926350,CAOV3,-1.566734769,0
60700,46926350,COLO320DM,-3.542421579,0
60700,46926350,EFM192B,-4.597923065,0
60700,46926350,ES2,-6.985294531,0
60700,46926350,HT29,-17.07016604,0
60700,46926350,LNCAP,-163.0968503,0
60700,46926350,LOVO,-2.24043516,0
60700,46926350,NCIH1650,-29.45369647,0
60700,46926350,NCIH23,-16.75045261,0
60700,46926350,NCIH460,-17.62474375,0
60700,46926350,OCUBM,-10.02756657,0
60700,46926350,OV90,-0.074441106,0
60700,46926350,OVCAR3,-13.89918101,0
60700,46926350,PA1,-8.434209345,0
60700,46926350,RPMI7951,-8.175292953,0
60700,46926350,SKMES1,-14.2633707,0
60700,46926350,SKOV3,-21.79274166,0
60700,46926350,SW620,-1.984011574,0
60700,46926350,SW837,-15.89758946,0
60700,46926350,T47D,-9.764205037,0
60700,46926350,UWB1289,-12.18227942,0
60700,46926350,UWB1289BRCA1,-1.940911025,0
60700,46926350,VCAP,-4.531403458,0
60750,5394,A375,-28.10623084,0
60750,5394,HCT116,-14.0680626,0
60750,5394,HT144,-4.096822432,0
60750,5394,KPL1,-7.047884365,0
60750,5394,LOVO,-0.763086804,0
60750,5394,MSTO,-1.892225251,0
60750,5394,NCIH1650,-0.332915753,0
60750,5394,NCIH23,-9.582933246,0
60750,5394,NCIH460,-1.746813212,0
60750,5394,OVCAR3,-12.45257676,0
60750,5394,RKO,-10.97995823,0
60750,5394,RPMI7951,-11.11718592,0
60750,5394,SKMEL30,-4.169324707,0
60750,5394,SKMES1,-20.63260323,0
60750,5394,SKOV3,-0.577276077,0
60750,5394,SW837,-6.308039911,0
60750,5394,UWB1289,-5.493549682,0
60750,5394,ZR751,-9.668603198,0
60750,176870,A375,-25.17442823,0
60750,176870,CAOV3,-2.073521793,0
60750,176870,HCT116,-3.282395565,0
60750,176870,MSTO,-11.87209492,0
60750,176870,NCIH1650,-7.320905584,0
60750,176870,NCIH23,-7.201435891,0
60750,176870,OVCAR3,-5.132866996,0
60750,176870,PA1,-1.38393356,0
60750,176870,RKO,-9.280482674,0
60750,176870,RPMI7951,-9.935912801,0
60750,176870,SKMES1,-20.83934512,0
60750,176870,SKOV3,-10.02921699,0
60750,176870,SW837,30.39899769,1
60750,176870,T47D,-7.539089985,0
60750,176870,ZR751,37.48917942,1
60750,208908,A2058,-0.102381746,0
60750,208908,A375,-33.99071414,0
60750,208908,A427,-0.50025451,0
60750,208908,CAOV3,-1.549455472,0
60750,208908,COLO320DM,-2.695457325,0
60750,208908,EFM192B,-0.471187462,0
60750,208908,ES2,-1.472393198,0
60750,208908,HCT116,-8.649058637,0
60750,208908,HT144,-4.602845567,0
60750,208908,LNCAP,-6.00248199,0
60750,208908,MSTO,-22.64524487,0
60750,208908,NCIH1650,-11.35362209,0
60750,208908,NCIH23,-6.580298208,0
60750,208908,NCIH520,-5.060369967,0
60750,208908,OVCAR3,-12.13567741,0
60750,208908,RKO,-14.44743869,0
60750,208908,RPMI7951,-13.00521455,0
60750,208908,SKMES1,-26.9290907,0
60750,208908,SKOV3,-7.767956137,0
60750,208908,SW620,-2.72336563,0
60750,208908,T47D,-1.186160316,0
60750,208908,UWB1289,-11.17115921,0
60750,216239,A2058,-15.01487906,0
60750,216239,A2780,-4.122040298,0
60750,216239,A375,-9.569470742,0
60750,216239,A427,-2.728316313,0
60750,216239,CAOV3,-2.155585694,0
60750,216239,COLO320DM,-1.857543082,0
60750,216239,DLD1,-0.585411063,0
60750,216239,EFM192B,-10.15039475,0
60750,216239,ES2,-5.783337109,0
60750,216239,HCT116,-15.56851091,0
60750,216239,HT144,-1.643253355,0
60750,216239,HT29,-6.007661691,0
60750,216239,KPL1,-0.330983938,0
60750,216239,LNCAP,-8.802929927,0
60750,216239,LOVO,-10.47691726,0
60750,216239,MDAMB436,-5.913654221,0
60750,216239,MSTO,-7.198484243,0
60750,216239,NCIH1650,-15.2752202,0
60750,216239,NCIH2122,-6.312209358,0
60750,216239,NCIH23,-13.32617529,0
60750,216239,NCIH460,-9.003345474,0
60750,216239,NCIH520,-7.916794422,0
60750,216239,OCUBM,-8.539046267,0
60750,216239,OV90,-4.717325659,0
60750,216239,OVCAR3,-31.32684825,0
60750,216239,PA1,-5.75801849,0
60750,216239,RKO,-14.62201961,0
60750,216239,RPMI7951,-9.014379299,0
60750,216239,SKMEL30,-5.29193947,0
60750,216239,SKMES1,-20.09649317,0
60750,216239,SKOV3,-10.27728917,0
60750,216239,SW620,-5.832301981,0
60750,216239,T47D,-11.98307103,0
60750,216239,UACC62,-6.680600519,0
60750,216239,UWB1289,-3.351443607,0
60750,216239,UWB1289BRCA1,-2.898381559,0
60750,216239,VCAP,-12.9885297,0
60750,216239,ZR751,-3.931701463,0
60750,387447,A2058,-3.118535426,0
60750,387447,A2780,-6.056907573,0
60750,387447,A375,-13.75187464,0
60750,387447,A427,-4.34527653,0
60750,387447,CAOV3,-0.582252417,0
60750,387447,COLO320DM,-11.13184541,0
60750,387447,EFM192B,-9.793079469,0
60750,387447,ES2,-6.321576469,0
60750,387447,HCT116,-9.596534235,0
60750,387447,HT29,-8.617802664,0
60750,387447,KPL1,-1.890656218,0
60750,387447,LNCAP,-12.97157344,0
60750,387447,LOVO,-3.696604128,0
60750,387447,NCIH1650,-22.11945406,0
60750,387447,NCIH2122,-12.22627785,0
60750,387447,NCIH23,-12.89049632,0
60750,387447,NCIH460,-21.30293841,0
60750,387447,NCIH520,-17.78788737,0
60750,387447,OCUBM,-3.653368845,0
60750,387447,OV90,-4.79874852,0
60750,387447,OVCAR3,-2.441333401,0
60750,387447,PA1,-12.99292418,0
60750,387447,RKO,-13.64787362,0
60750,387447,RPMI7951,-3.656967967,0
60750,387447,SKMES1,-15.69506048,0
60750,387447,SKOV3,-15.06590493,0
60750,387447,SW620,-0.427805237,0
60750,387447,T47D,-12.46561222,0
60750,387447,UACC62,-10.83625909,0
60750,387447,UWB1289,-10.41332294,0
60750,387447,VCAP,-4.349808115,0
60750,387447,ZR751,-5.297913712,0
60750,3062316,A375,-16.43549823,0
60750,3062316,CAOV3,-0.611366393,0
60750,3062316,HT144,-12.10848568,0
60750,3062316,NCIH23,-3.987010915,0
60750,3062316,NCIH460,34.89286379,1
60750,3062316,NCIH520,30.40318904,1
60750,3062316,SKMES1,-25.33111813,0
60750,3062316,SW837,32.83142452,1
60750,5288382,A2780,-7.357334704,0
60750,5288382,A375,-22.40239349,0
60750,5288382,CAOV3,-1.585450672,0
60750,5288382,EFM192B,-8.605658225,0
60750,5288382,HCT116,-25.4680307,0
60750,5288382,HT29,-6.380498522,0
60750,5288382,KPL1,-4.756494229,0
60750,5288382,LNCAP,-4.267083562,0
60750,5288382,LOVO,-3.335360779,0
60750,5288382,MSTO,-19.531057,0
60750,5288382,NCIH1650,-9.208908867,0
60750,5288382,NCIH2122,-8.966982332,0
60750,5288382,NCIH23,-24.63521431,0
60750,5288382,NCIH460,-12.44264543,0
60750,5288382,NCIH520,-7.918928359,0
60750,5288382,OV90,-1.23971361,0
60750,5288382,OVCAR3,-20.37851552,0
60750,5288382,PA1,-0.20320026,0
60750,5288382,RKO,-21.75967991,0
60750,5288382,RPMI7951,-2.66582224,0
60750,5288382,SKMES1,-28.47417839,0
60750,5288382,SKOV3,-17.12933004,0
60750,5288382,SW620,-6.746326838,0
60750,5288382,T47D,-20.38756712,0
60750,5288382,UACC62,-8.50451202,0
60750,5288382,ZR751,-5.952587592,0
60750,5329102,A2058,-2.477987643,0
60750,5329102,A2780,-0.249562705,0
60750,5329102,A375,-8.207621408,0
60750,5329102,COLO320DM,-0.422697992,0
60750,5329102,DLD1,-1.472377662,0
60750,5329102,HCT116,-12.39222046,0
60750,5329102,LNCAP,-8.498742149,0
60750,5329102,LOVO,-4.24258743,0
60750,5329102,MSTO,-8.787125917,0
60750,5329102,NCIH23,-8.306713763,0
60750,5329102,NCIH520,-7.465748562,0
60750,5329102,OVCAR3,-8.499852621,0
60750,5329102,PA1,-3.870306412,0
60750,5329102,RKO,-10.73297334,0
60750,5329102,RPMI7951,-1.115542454,0
60750,5329102,SKMES1,-14.02290451,0
60750,5329102,SKOV3,-4.228908926,0
60750,5329102,SW620,-1.337534753,0
60750,5329102,T47D,-10.59709445,0
60750,5329102,VCAP,-3.732798273,0
60750,9826528,A375,-16.62060199,0
60750,9826528,CAOV3,-0.317330204,0
60750,9826528,HCT116,-2.944604666,0
60750,9826528,NCIH23,-4.726960438,0
60750,9826528,PA1,-0.90632499,0
60750,9826528,RPMI7951,-3.623854621,0
60750,9826528,SKMES1,-18.78668619,0
60750,11520894,A375,-9.169920134,0
60750,11520894,CAOV3,-0.866447746,0
60750,11520894,HCT116,-3.728896049,0
60750,11520894,LNCAP,-72.78454555,0
60750,11520894,NCIH23,-12.59156029,0
60750,11520894,OV90,-4.043148319,0
60750,11520894,OVCAR3,-2.955224722,0
60750,11520894,SKMES1,-19.35266487,0
60750,11960529,A2058,-0.536733604,0
60750,11960529,A2780,-1.158432414,0
60750,11960529,A375,-20.51873205,0
60750,11960529,CAOV3,-0.216703976,0
60750,11960529,DLD1,-3.421109499,0
60750,11960529,ES2,-0.564153728,0
60750,11960529,HCT116,-4.890805492,0
60750,11960529,HT144,-1.461239905,0
60750,11960529,LOVO,-2.376072567,0
60750,11960529,NCIH1650,-6.425878709,0
60750,11960529,NCIH23,-9.807276417,0
60750,11960529,NCIH520,-2.98535085,0
60750,11960529,OVCAR3,-7.512452601,0
60750,11960529,PA1,-1.519807212,0
60750,11960529,RKO,-10.13746929,0
60750,11960529,RPMI7951,-12.18811971,0
60750,11960529,SKMEL30,-7.458066731,0
60750,11960529,SKMES1,-16.39024838,0
60750,11960529,SW620,-1.423346093,0
60750,11960529,SW837,-2.332058966,0
60750,11960529,T47D,-2.733624055,0
60750,11960529,UACC62,-0.163878356,0
60750,11960529,UWB1289,-15.86124308,0
60750,11960529,UWB1289BRCA1,-5.615300518,0
60750,11977753,A2780,-0.992445091,0
60750,11977753,A375,-4.510938713,0
60750,11977753,CAOV3,-4.51437519,0
60750,11977753,HCT116,-8.430380906,0
60750,11977753,LNCAP,48.96142284,1
60750,11977753,NCIH23,-12.84994994,0
60750,11977753,OCUBM,-0.091115768,0
60750,11977753,OV90,-3.048706195,0
60750,11977753,OVCAR3,-4.350884177,0
60750,11977753,RPMI7951,-2.30086367,0
60750,11977753,SKMES1,-20.12882119,0
60750,11977753,T47D,46.29499521,1
60750,16224745,A2058,77.46053892,1
60750,16224745,A427,47.85691979,1
60750,16224745,COLO320DM,32.55556679,1
60750,16224745,DLD1,44.78181376,1
60750,16224745,EFM192B,32.44346348,1
60750,16224745,ES2,-1.51471822,0
60750,16224745,HCT116,30.71436888,1
60750,16224745,HT144,49.19593905,1
60750,16224745,HT29,74.56856169,1
60750,16224745,LNCAP,33.93724185,1
60750,16224745,NCIH1650,56.89154403,1
60750,16224745,NCIH460,40.3245615,1
60750,16224745,NCIH520,38.50277923,1
60750,16224745,OVCAR3,30.60042872,1
60750,16224745,PA1,42.58232269,1
60750,16224745,RKO,-4.114709683,0
60750,16224745,RPMI7951,-0.84281124,0
60750,16224745,SKMES1,-19.35684839,0
60750,16224745,SKOV3,39.91435683,1
60750,16224745,SW620,66.10281754,1
60750,16224745,SW837,35.90485953,1
60750,16224745,UACC62,48.00712269,1
60750,16224745,VCAP,46.03079346,1
60750,24748204,A2780,-0.750403917,0
60750,24748204,A375,-12.07375337,0
60750,24748204,A427,-3.222826358,0
60750,24748204,EFM192B,-1.477160204,0
60750,24748204,LNCAP,-61.50342095,0
60750,24748204,LOVO,-2.220348891,0
60750,24748204,NCIH1650,-4.070832521,0
60750,24748204,NCIH2122,-7.543308371,0
60750,24748204,NCIH23,-6.328733724,0
60750,24748204,NCIH460,-12.72195416,0
60750,24748204,OCUBM,-6.268149813,0
60750,24748204,PA1,-8.872832791,0
60750,24748204,RKO,-1.632223761,0
60750,24748204,RPMI7951,-1.036953427,0
60750,24748204,SKMES1,-14.93727626,0
60750,24748204,UACC62,-0.546999377,0
60750,24748204,UWB1289,-3.721738588,0
60750,24748204,ZR751,-3.102482566,0
60750,24856436,LNCAP,-40.59067921,0
60750,24856436,OV90,-1.68691338,0
60750,24856436,PA1,-7.382191938,0
60750,24856436,RKO,-9.753426339,0
60750,24856436,RPMI7951,-2.255981032,0
60750,24856436,SKMES1,-14.68150812,0
60750,24856436,UWB1289,39.49221852,1
60750,24958200,A2058,-3.768604329,0
60750,24958200,A2780,-1.002033577,0
60750,24958200,A375,-22.04634144,0
60750,24958200,A427,-3.100606614,0
60750,24958200,HCT116,-12.15632144,0
60750,24958200,LNCAP,-8.263566901,0
60750,24958200,LOVO,-3.155548345,0
60750,24958200,MSTO,-12.02415985,0
60750,24958200,NCIH23,-9.858593922,0
60750,24958200,OCUBM,-1.793928043,0
60750,24958200,OVCAR3,-7.74952554,0
60750,24958200,PA1,-5.064122156,0
60750,24958200,RKO,-16.47187347,0
60750,24958200,RPMI7951,-3.052938603,0
60750,24958200,SKMES1,-17.46276966,0
60750,24958200,SW620,-1.478574699,0
60750,24958200,T47D,-9.732035448,0
60750,24958200,UWB1289,-12.03438832,0
60750,24964624,A375,-11.4558261,0
60750,24964624,EFM192B,-5.448376128,0
60750,24964624,LNCAP,-109.5929303,0
60750,24964624,NCIH1650,-1.414972131,0
60750,24964624,NCIH23,-8.183363369,0
60750,24964624,OCUBM,-0.672626244,0
60750,24964624,OVCAR3,-7.253884244,0
60750,24964624,RPMI7951,-4.042856996,0
60750,24964624,SKMES1,-13.93156927,0
60750,24964624,SKOV3,-0.30932461,0
60750,24964624,SW837,30.69067196,1
60750,46926350,A2058,-1.947644459,0
60750,46926350,A2780,-3.741961417,0
60750,46926350,A375,-11.24724268,0
60750,46926350,A427,-10.18996634,0
