Drug_A,Drug_B,Cell_Line,Score
5394,11960529,HT29,5.968211356
5394,11960529,KPL1,2.349611559
5394,11960529,LNCAP,37.16690416
5394,11960529,LOVO,1.115400265
5394,11960529,MDAMB436,42.31099657
5394,11960529,MSTO,52.39294276
5394,11960529,NCIH1650,-31.11345697
5394,11960529,NCIH2122,8.742129683
5394,11960529,NCIH23,11.95335623
5394,11960529,NCIH460,13.16835364
5394,11960529,NCIH520,18.9810528
5394,11960529,OCUBM,64.50570371
5394,11960529,OV90,5.564638978
5394,11960529,OVCAR3,31.18018303
5394,11960529,PA1,43.06352049
5394,11960529,RKO,-17.732365
5394,11960529,RPMI7951,10.42340726
5394,11960529,SKMEL30,20.66058706
5394,11960529,SKMES1,22.89415432
5394,11960529,SKOV3,-8.654044671
5394,11960529,SW620,19.77965247
5394,11960529,SW837,-12.75101612
5394,11960529,T47D,1.87522322
5394,11960529,UACC62,16.77933683
5394,11960529,UWB1289,29.53483447
5394,11960529,UWB1289BRCA1,20.01145863
5394,11960529,VCAP,-32.87918239
5394,11960529,ZR751,-48.17928606
5394,11977753,A2058,19.67095893
5394,11977753,A2780,27.79783309
5394,11977753,A375,24.82541767
5394,11977753,A427,51.58449359
5394,11977753,CAOV3,37.92546499
5394,11977753,COLO320DM,34.75499386
5394,11977753,DLD1,11.37351067
5394,11977753,EFM192B,13.04485924
5394,11977753,ES2,32.65065026
5394,11977753,HCT116,16.34653221
5394,11977753,HT144,11.33819499
5394,11977753,HT29,20.71305958
5394,11977753,KPL1,14.44064705
5394,11977753,LNCAP,97.13551468
5394,11977753,LOVO,22.24472167
5394,11977753,MDAMB436,23.51434795
5394,11977753,MSTO,45.02924651
5394,11977753,NCIH1650,8.099479753
5394,11977753,NCIH2122,6.738622397
5394,11977753,NCIH23,1.091384813
5394,11977753,NCIH460,23.5558071
5394,11977753,NCIH520,20.70259235
5394,11977753,OCUBM,26.1457118
5394,11977753,OV90,24.87437084
5394,11977753,OVCAR3,18.8815331
5394,11977753,PA1,23.70126551
5394,11977753,RKO,-11.9422058
5394,11977753,RPMI7951,25.29538226
5394,11977753,SKMEL30,44.49785815
5394,11977753,SKMES1,45.57471861
5394,11977753,SKOV3,4.800276417
5394,11977753,SW620,8.952267545
5394,11977753,SW837,21.38063848
5394,11977753,T47D,125.5331215
5394,11977753,UACC62,29.67509151
5394,11977753,UWB1289,39.38293256
5394,11977753,UWB1289BRCA1,41.39320229
5394,11977753,VCAP,11.79106386
5394,11977753,ZR751,7.930772516
5394,16224745,A2058,128.3217061
5394,16224745,A2780,2.410612698
5394,16224745,A375,18.79996642
5394,16224745,A427,91.0608138
5394,16224745,CAOV3,4.462535008
5394,16224745,COLO320DM,50.72645032
5394,16224745,DLD1,-3.53470621
5394,16224745,EFM192B,9.33165503
5394,16224745,ES2,9.130247223
5394,16224745,HCT116,-1.41157817
5394,16224745,HT144,0.564176892
5394,16224745,HT29,-9.358660859
5394,16224745,KPL1,-17.33442044
5394,16224745,LNCAP,18.62031817
5394,16224745,LOVO,8.689165904
5394,16224745,MDAMB436,14.70766583
5394,16224745,MSTO,8.318439843
5394,16224745,NCIH1650,-6.271613791
5394,16224745,NCIH2122,-19.66458168
5394,16224745,NCIH23,-78.8906303
5394,16224745,NCIH460,-9.21820716
5394,16224745,NCIH520,4.631653414
5394,16224745,OCUBM,16.10480871
5394,16224745,OV90,17.65172459
5394,16224745,OVCAR3,3.655183361
5394,16224745,PA1,6.892738988
5394,16224745,RKO,4.905890852
5394,16224745,RPMI7951,21.96791546
5394,16224745,SKMEL30,64.66499193
5394,16224745,SKMES1,-4.302925531
5394,16224745,SKOV3,24.18053227
5394,16224745,SW620,36.64531737
5394,16224745,SW837,-35.30482667
5394,16224745,T47D,-35.27358527
5394,16224745,UACC62,7.286754107
5394,16224745,UWB1289,-9.867050735
5394,16224745,UWB1289BRCA1,-7.803476464
5394,16224745,VCAP,9.438605325
5394,16224745,ZR751,-50.1731666
5394,24748204,A2058,-7.44008441
5394,24748204,A2780,-2.500158424
5394,24748204,A375,0.064412282
5394,24748204,A427,30.88720182
5394,24748204,CAOV3,-23.28256579
5394,24748204,COLO320DM,-51.81872052
5394,24748204,DLD1,2.510774835
5394,24748204,EFM192B,-17.15345812
5394,24748204,ES2,-10.27720836
5394,24748204,HCT116,1.904432453
5394,24748204,HT144,-9.094887918
5394,24748204,HT29,5.748669971
5394,24748204,KPL1,-29.7191092
5394,24748204,LNCAP,-77.0883024
5394,24748204,LOVO,2.180026234
5394,24748204,MDAMB436,4.550613648
5394,24748204,MSTO,-11.18681902
5394,24748204,NCIH1650,-12.61377547
5394,24748204,NCIH2122,-9.133041361
5394,24748204,NCIH23,5.574387102
5394,24748204,NCIH460,-19.03012912
5394,24748204,NCIH520,-14.93798129
5394,24748204,OCUBM,6.220044518
5394,24748204,OV90,-2.135051756
5394,24748204,OVCAR3,-10.29602018
5394,24748204,PA1,4.731058867
5394,24748204,RKO,7.020131468
5394,24748204,RPMI7951,7.296734777
5394,24748204,SKMEL30,5.353210939
5394,24748204,SKMES1,-4.263224373
5394,24748204,SKOV3,8.770565423
5394,24748204,SW620,7.802893648
5394,24748204,SW837,13.16792224
5394,24748204,T47D,-12.12996289
5394,24748204,UACC62,-2.89239501
5394,24748204,UWB1289,17.54835586
5394,24748204,UWB1289BRCA1,17.81835642
5394,24748204,VCAP,-8.770771435
5394,24748204,ZR751,-62.02604411
5394,24856436,A2058,38.79701735
5394,24856436,A2780,14.64199978
5394,24856436,A375,14.65640737
5394,24856436,A427,49.3801093
5394,24856436,CAOV3,14.22264144
5394,24856436,COLO320DM,19.97321989
5394,24856436,DLD1,1.293159462
5394,24856436,EFM192B,-29.46794243
5394,24856436,ES2,-0.106121306
5394,24856436,HCT116,2.053209842
5394,24856436,HT144,4.772519774
5394,24856436,HT29,15.22300303
5394,24856436,KPL1,5.763282382
5394,24856436,LNCAP,-3.760867345
5394,24856436,LOVO,2.423487975
5394,24856436,MDAMB436,19.5107949
5394,24856436,MSTO,30.4450859
5394,24856436,NCIH1650,12.94751331
5394,24856436,NCIH2122,3.122192584
5394,24856436,NCIH23,0.795244755
5394,24856436,NCIH460,6.40108677
5394,24856436,NCIH520,7.342773246
5394,24856436,OCUBM,21.99311195
5394,24856436,OV90,4.412211364
5394,24856436,OVCAR3,19.60234753
5394,24856436,PA1,11.89445186
5394,24856436,RKO,6.761724757
5394,24856436,RPMI7951,27.88745323
5394,24856436,SKMEL30,36.70677336
5394,24856436,SKMES1,30.41800861
5394,24856436,SKOV3,21.58212515
5394,24856436,SW620,18.64742512
5394,24856436,SW837,7.573076389
5394,24856436,T47D,-25.59398837
5394,24856436,UACC62,15.40639338
5394,24856436,UWB1289,105.5375668
5394,24856436,UWB1289BRCA1,10.19698128
5394,24856436,VCAP,24.63421476
5394,24856436,ZR751,-58.15455341
5394,24958200,A2058,42.24158471
5394,24958200,A2780,71.43443667
5394,24958200,A375,81.08679403
5394,24958200,A427,45.58244304
5394,24958200,CAOV3,88.22178634
5394,24958200,COLO320DM,11.28493654
5394,24958200,DLD1,30.33516707
5394,24958200,EFM192B,113.5116276
5394,24958200,ES2,28.5590953
5394,24958200,HCT116,59.64264907
5394,24958200,HT144,23.3087924
5394,24958200,HT29,57.94629868
5394,24958200,KPL1,-9.808937825
5394,24958200,LNCAP,35.82527467
5394,24958200,LOVO,59.9768413
5394,24958200,MDAMB436,51.06938447
5394,24958200,MSTO,81.29174808
5394,24958200,NCIH1650,34.61146716
5394,24958200,NCIH2122,42.78597917
5394,24958200,NCIH23,33.24360918
5394,24958200,NCIH460,74.82248693
5394,24958200,NCIH520,36.82330697
5394,24958200,OCUBM,95.46833672
5394,24958200,OV90,61.59442847
5394,24958200,OVCAR3,18.50804091
5394,24958200,PA1,91.32209581
5394,24958200,RKO,53.11336107
5394,24958200,RPMI7951,53.04393869
5394,24958200,SKMEL30,36.25245563
5394,24958200,SKMES1,74.27296817
5394,24958200,SKOV3,58.35177786
5394,24958200,SW620,30.89739471
5394,24958200,SW837,18.67592741
5394,24958200,T47D,44.99315653
5394,24958200,UACC62,46.8582166
5394,24958200,UWB1289,63.50356702
5394,24958200,UWB1289BRCA1,41.86161177
5394,24958200,VCAP,57.97914751
5394,24958200,ZR751,20.00840657
5394,24964624,A2058,14.25526311
5394,24964624,A2780,13.73234264
5394,24964624,A375,8.58910653
5394,24964624,A427,30.45352386
5394,24964624,CAOV3,5.226426695
5394,24964624,COLO320DM,23.89441195
5394,24964624,DLD1,8.783831355
5394,24964624,EFM192B,-17.15157624
5394,24964624,ES2,-6.685772456
5394,24964624,HCT116,-1.588479205
5394,24964624,HT144,0.247474187
5394,24964624,HT29,2.312277822
5394,24964624,KPL1,24.63347878
5394,24964624,LNCAP,4.912932518
5394,24964624,LOVO,0.121417634
5394,24964624,MDAMB436,18.01997435
5394,24964624,MSTO,31.07363225
5394,24964624,NCIH1650,-34.48292861
5394,24964624,NCIH2122,-5.931558085
5394,24964624,NCIH23,-9.301232868
5394,24964624,NCIH460,9.714236852
5394,24964624,NCIH520,-3.184065487
5394,24964624,OCUBM,-14.00824155
5394,24964624,OV90,19.19556195
5394,24964624,OVCAR3,-14.38326211
5394,24964624,PA1,11.51881127
5394,24964624,RKO,18.63402863
5394,24964624,RPMI7951,24.97117194
5394,24964624,SKMEL30,29.67219831
5394,24964624,SKMES1,22.09312489
5394,24964624,SKOV3,1.277581324
5394,24964624,SW620,13.54296974
5394,24964624,SW837,-5.948580952
5394,24964624,T47D,-31.49347594
5394,24964624,UACC62,22.96835963
5394,24964624,UWB1289,24.62019742
5394,24964624,UWB1289BRCA1,25.38103787
5394,24964624,VCAP,-10.89354601
5394,24964624,ZR751,5.046493383
5394,46926350,A2058,8.238832538
5394,46926350,A2780,3.842621526
5394,46926350,A375,-4.030124674
5394,46926350,A427,14.51794752
5394,46926350,CAOV3,-16.69389736
5394,46926350,COLO320DM,4.802539517
5394,46926350,DLD1,5.968999576
5394,46926350,EFM192B,-3.36103913
5394,46926350,ES2,3.151101225
5394,46926350,HCT116,-6.372956623
5394,46926350,HT144,-112.8985594
5394,46926350,HT29,-8.582762091
5394,46926350,KPL1,-11.21521436
5394,46926350,LNCAP,-47.84756929
5394,46926350,LOVO,-11.89639077
5394,46926350,MDAMB436,1.317821979
5394,46926350,MSTO,-43.69350464
5394,46926350,NCIH1650,-5.229591048
5394,46926350,NCIH2122,-2.266335485
5394,46926350,NCIH23,-6.16634452
5394,46926350,NCIH460,-4.512655862
5394,46926350,NCIH520,-8.632649681
5394,46926350,OCUBM,6.408992547
5394,46926350,OV90,-3.638674863
5394,46926350,OVCAR3,6.09980711
5394,46926350,PA1,-8.61172842
5394,46926350,RKO,3.722225107
5394,46926350,RPMI7951,12.70817922
5394,46926350,SKMEL30,0.084434061
5394,46926350,SKMES1,7.820220475
5394,46926350,SKOV3,-8.715545558
5394,46926350,SW620,5.382022426
5394,46926350,SW837,-85.3988769
5394,46926350,T47D,-21.73465024
5394,46926350,UACC62,15.26761488
5394,46926350,UWB1289,0.718666868
5394,46926350,UWB1289BRCA1,20.07218912
5394,46926350,VCAP,2.076878267
5394,46926350,ZR751,-44.06052265
5743,5311,A2058,-12.44071418
5743,5311,A2780,5.659934802
5743,5311,A375,10.96468678
5743,5311,A427,-30.79409748
5743,5311,CAOV3,21.11872937
5743,5311,COLO320DM,18.80751621
5743,5311,DLD1,13.77443149
5743,5311,EFM192B,-7.05842228
5743,5311,ES2,-3.740107406
5743,5311,HCT116,3.345527975
5743,5311,HT144,-7.229792766
5743,5311,HT29,14.43658235
5743,5311,KPL1,4.880187169
5743,5311,LNCAP,25.30085949
5743,5311,LOVO,15.14782236
5743,5311,MDAMB436,1.586979604
5743,5311,MSTO,-22.60756124
5743,5311,NCIH1650,14.9523124
5743,5311,NCIH2122,4.983586636
5743,5311,NCIH23,3.372589408
5743,5311,NCIH460,6.119034351
5743,5311,NCIH520,2.108457821
5743,5311,OCUBM,0.748357905
5743,5311,OV90,3.628838738
5743,5311,OVCAR3,41.20402814
5743,5311,PA1,11.40819903
5743,5311,RKO,10.74608128
5743,5311,RPMI7951,-11.631194
5743,5311,SKMEL30,14.53281206
5743,5311,SKMES1,9.333971043
5743,5311,SKOV3,9.380735959
5743,5311,SW620,8.657860878
5743,5311,SW837,2.546548673
5743,5311,T47D,-2.057246501
5743,5311,UACC62,12.22720811
5743,5311,UWB1289,2.558751271
5743,5311,UWB1289BRCA1,2.021972128
5743,5311,VCAP,6.495242192
5743,5311,ZR751,5.571742766
5743,5394,A2058,-31.45511286
5743,5394,A2780,-3.039626923
5743,5394,A375,-1.594895611
5743,5394,A427,-7.172314225
5743,5394,CAOV3,-54.6542334
5743,5394,COLO320DM,2.246954787
5743,5394,DLD1,-5.856689957
5743,5394,EFM192B,-27.17988297
5743,5394,ES2,-19.42313437
5743,5394,HCT116,1.332824007
5743,5394,HT144,-32.55071014
5743,5394,HT29,-9.884685519
5743,5394,KPL1,-6.504553313
5743,5394,LNCAP,5.480709675
5743,5394,LOVO,-11.96595315
5743,5394,MDAMB436,-2.337208031
5743,5394,MSTO,-19.78372912
5743,5394,NCIH1650,-24.82578864
5743,5394,NCIH2122,-4.297961695
5743,5394,NCIH23,-0.810553212
5743,5394,NCIH460,1.016811181
5743,5394,NCIH520,-7.709811996
5743,5394,OCUBM,9.002005212
5743,5394,OV90,-9.60318881
5743,5394,OVCAR3,-30.08644355
5743,5394,PA1,4.781098508
5743,5394,RKO,7.365429887
5743,5394,RPMI7951,-33.55568593
5743,5394,SKMEL30,18.98880977
5743,5394,SKMES1,-3.533629844
5743,5394,SKOV3,-6.291192084
5743,5394,SW620,-1.471738873
5743,5394,SW837,-23.68500711
5743,5394,T47D,-66.16676967
5743,5394,UACC62,11.39487225
5743,5394,UWB1289,-5.060239711
5743,5394,UWB1289BRCA1,3.001945685
5743,5394,VCAP,-21.69886716
5743,5394,ZR751,-61.95623519
5743,176870,A2058,-18.8279417
5743,176870,A2780,-4.100159134
5743,176870,A375,-1.770837185
5743,176870,A427,-6.810845523
5743,176870,CAOV3,42.95743104
5743,176870,COLO320DM,0.357450994
5743,176870,DLD1,6.355137572
5743,176870,EFM192B,-27.89324657
5743,176870,ES2,-19.21052691
5743,176870,HCT116,-4.746029021
5743,176870,HT144,-21.42706708
5743,176870,HT29,4.12703723
5743,176870,KPL1,13.31386359
5743,176870,LNCAP,-21.66137716
5743,176870,LOVO,18.49637803
5743,176870,MDAMB436,-7.729784474
5743,176870,MSTO,-61.22461729
5743,176870,NCIH1650,33.09442231
5743,176870,NCIH2122,52.71829456
5743,176870,NCIH23,-1.824167112
5743,176870,NCIH460,-8.783913929
5743,176870,NCIH520,-0.161442762
5743,176870,OCUBM,8.012515808
5743,176870,OV90,-14.43662286
5743,176870,OVCAR3,10.92854791
5743,176870,PA1,5.858978035
5743,176870,RKO,-12.1036628
5743,176870,RPMI7951,-32.28269213
5743,176870,SKMEL30,-2.881767161
5743,176870,SKMES1,10.6860991
5743,176870,SKOV3,37.67902288
5743,176870,SW620,-7.473678042
5743,176870,SW837,15.56931326
5743,176870,T47D,-22.50252279
5743,176870,UACC62,-6.919186741
5743,176870,UWB1289,17.13706344
5743,176870,UWB1289BRCA1,6.111769204
5743,176870,VCAP,-14.64932466
5743,176870,ZR751,29.72083762
5743,208908,A2058,-16.23708253
5743,208908,A2780,0.367522737
5743,208908,A375,-5.107578959
5743,208908,A427,-10.15445248
5743,208908,CAOV3,50.78208204
5743,208908,COLO320DM,4.684352338
5743,208908,DLD1,6.431139018
5743,208908,EFM192B,-43.35886805
5743,208908,ES2,-22.31396343
5743,208908,HCT116,-1.598041764
5743,208908,HT144,-18.76719077
5743,208908,HT29,11.86955253
5743,208908,KPL1,8.319961335
5743,208908,LNCAP,-15.41494289
5743,208908,LOVO,28.11855047
5743,208908,MDAMB436,-9.543124494
5743,208908,MSTO,-17.54874488
5743,208908,NCIH1650,29.08798755
5743,208908,NCIH2122,32.69391907
5743,208908,NCIH23,5.871082111
5743,208908,NCIH460,-16.75533239
5743,208908,NCIH520,3.779415388
5743,208908,OCUBM,-6.986724743
5743,208908,OV90,-17.45420697
5743,208908,OVCAR3,14.34066291
5743,208908,PA1,-0.379600996
5743,208908,RKO,-10.0183544
5743,208908,RPMI7951,-42.24253708
5743,208908,SKMEL30,-4.610490963
5743,208908,SKMES1,15.56425173
5743,208908,SKOV3,42.19924568
5743,208908,SW620,-4.669340809
5743,208908,SW837,14.40738265
5743,208908,T47D,-44.21924557
5743,208908,UACC62,-6.612425733
5743,208908,UWB1289,8.633223183
5743,208908,UWB1289BRCA1,1.135369205
5743,208908,VCAP,-29.52280562
5743,208908,ZR751,34.22696236
5743,216239,A2058,11.61901571
5743,216239,A2780,-0.570314801
5743,216239,A375,15.86655273
5743,216239,A427,5.508452575
5743,216239,CAOV3,24.47714374
5743,216239,COLO320DM,2.645819628
5743,216239,DLD1,14.05008888
5743,216239,EFM192B,0.378010869
5743,216239,ES2,5.951390891
5743,216239,HCT116,6.525992777
5743,216239,HT144,-0.354756852
5743,216239,HT29,4.298111837
5743,216239,KPL1,7.102119068
5743,216239,LNCAP,-3.477500911
5743,216239,LOVO,5.380538143
5743,216239,MDAMB436,1.852874089
5743,216239,MSTO,-13.2551634
5743,216239,NCIH1650,4.103591518
5743,216239,NCIH2122,3.444270173
5743,216239,NCIH23,7.666184066
5743,216239,NCIH460,10.88632389
5743,216239,NCIH520,10.80175484
5743,216239,OCUBM,5.869926375
5743,216239,OV90,2.447515705
5743,216239,OVCAR3,1.872470636
5743,216239,PA1,6.973803265
5743,216239,RKO,4.956578164
5743,216239,RPMI7951,-0.696006645
5743,216239,SKMEL30,8.158212698
5743,216239,SKMES1,11.10224155
5743,216239,SKOV3,10.19483598
5743,216239,SW620,4.937039033
5743,216239,SW837,0.377026601
5743,216239,T47D,9.223386018
5743,216239,UACC62,9.746837644
5743,216239,UWB1289,6.145757005
5743,216239,UWB1289BRCA1,2.171612814
5743,216239,VCAP,-10.39016133
5743,216239,ZR751,-17.40228488
5743,216453,A2058,-5.018351905
5743,216453,A2780,5.345680881
5743,216453,A375,6.293948225
5743,216453,A427,9.756511271
5743,216453,CAOV3,31.48016929
5743,216453,COLO320DM,4.896733569
5743,216453,DLD1,2.82595306
5743,216453,EFM192B,-15.00884406
5743,216453,ES2,-10.77576852
5743,216453,HCT116,-2.128320098
5743,216453,HT144,-3.950201902
5743,216453,HT29,6.158703729
5743,216453,KPL1,16.43814176
5743,216453,LNCAP,11.24635557
5743,216453,LOVO,-1.557649196
5743,216453,MDAMB436,4.53943087
5743,216453,MSTO,-0.239069088
5743,216453,NCIH1650,-3.227519295
5743,216453,NCIH2122,-1.347140264
5743,216453,NCIH23,2.227162334
5743,216453,NCIH460,2.646404543
5743,216453,NCIH520,9.409364979
5743,216453,OCUBM,3.780174647
5743,216453,OV90,9.121913024
5743,216453,OVCAR3,-6.186451352
5743,216453,PA1,9.198515777
5743,216453,RKO,4.655484076
5743,216453,RPMI7951,-13.37758621
5743,216453,SKMEL30,27.61992149
5743,216453,SKMES1,5.244078318
5743,216453,SKOV3,18.62525069
5743,216453,SW620,2.584350517
5743,216453,SW837,10.13607107
5743,216453,T47D,-42.16076203
5743,216453,UACC62,9.845661777
5743,216453,UWB1289,12.97795226
5743,216453,UWB1289BRCA1,7.396228406
5743,216453,VCAP,14.95616092
5743,216453,ZR751,10.21164998
5743,387447,A2058,-1.876554642
5743,387447,A2780,-13.5476308
5743,387447,A375,19.53983026
5743,387447,A427,6.132534596
5743,387447,CAOV3,-13.44802296
5743,387447,COLO320DM,5.324577103
5743,387447,DLD1,11.6771235
5743,387447,EFM192B,-20.88341058
5743,387447,ES2,-0.766384146
5743,387447,HCT116,9.526525128
5743,387447,HT144,-13.16198248
5743,387447,HT29,-15.19792114
5743,387447,KPL1,14.34511907
5743,387447,LNCAP,9.201886327
5743,387447,LOVO,8.38042906
5743,387447,MDAMB436,-0.823028432
5743,387447,MSTO,66.7194975
5743,387447,NCIH1650,-15.48085067
5743,387447,NCIH2122,13.23498314
5743,387447,NCIH23,-2.321992868
5743,387447,NCIH460,27.17882652
5743,387447,NCIH520,-20.51845669
5743,387447,OCUBM,9.661906227
5743,387447,OV90,-9.782986039
5743,387447,OVCAR3,-11.83141434
5743,387447,PA1,8.199257273
5743,387447,RKO,18.82387613
5743,387447,RPMI7951,-19.65311033
5743,387447,SKMEL30,8.884595755
5743,387447,SKMES1,-11.43480359
5743,387447,SKOV3,3.520986426
5743,387447,SW620,13.03242414
5743,387447,SW837,-2.015924693
5743,387447,T47D,-9.157277118
5743,387447,UACC62,-7.679437184
5743,387447,UWB1289,-7.77274861
5743,387447,UWB1289BRCA1,-3.868089838
5743,387447,VCAP,-0.61240083
5743,387447,ZR751,5.298862386
5743,3062316,A2058,-0.17873576
5743,3062316,A2780,19.81976601
5743,3062316,A375,38.48330291
5743,3062316,A427,0.386393464
5743,3062316,CAOV3,52.08151088
5743,3062316,COLO320DM,0.168070146
5743,3062316,DLD1,6.035833882
5743,3062316,EFM192B,-5.28929159
5743,3062316,ES2,-27.43501134
5743,3062316,HCT116,-46.19424113
5743,3062316,HT144,-35.98115982
5743,3062316,HT29,9.24353297
5743,3062316,KPL1,49.29822811
5743,3062316,LNCAP,-22.02475092
5743,3062316,LOVO,61.01399927
5743,3062316,MDAMB436,-5.903960627
5743,3062316,MSTO,41.68602521
5743,3062316,NCIH1650,18.35923453
5743,3062316,NCIH2122,60.52033784
5743,3062316,NCIH23,3.083911945
5743,3062316,NCIH460,-13.60867096
5743,3062316,NCIH520,28.41521007
5743,3062316,OCUBM,26.45391572
5743,3062316,OV90,-14.00130496
5743,3062316,OVCAR3,47.95041131
5743,3062316,PA1,5.081888818
5743,3062316,RKO,1.788086056
5743,3062316,RPMI7951,-23.30165857
5743,3062316,SKMEL30,-15.5409231
5743,3062316,SKMES1,59.07601127
5743,3062316,SKOV3,32.5124521
5743,3062316,SW620,7.398222743
5743,3062316,SW837,8.449442721
5743,3062316,T47D,-56.4086851
5743,3062316,UACC62,-2.482450866
5743,3062316,UWB1289,0.206259618
5743,3062316,UWB1289BRCA1,1.736685121
5743,3062316,VCAP,-24.49171442
5743,3062316,ZR751,0.922192098
5743,5288382,A2058,-0.401830321
5743,5288382,A2780,-5.672406019
5743,5288382,A375,1.43809349
5743,5288382,A427,4.744100917
5743,5288382,CAOV3,-8.423246122
5743,5288382,COLO320DM,3.250218069
5743,5288382,DLD1,6.642542505
5743,5288382,EFM192B,-10.47490608
5743,5288382,ES2,-10.66512029
5743,5288382,HCT116,3.685837482
5743,5288382,HT144,-8.684713995
5743,5288382,HT29,-6.712498727
5743,5288382,KPL1,16.83025916
5743,5288382,LNCAP,34.27257918
5743,5288382,LOVO,2.463237142
5743,5288382,MDAMB436,11.22422761
5743,5288382,MSTO,3.145145935
5743,5288382,NCIH1650,0.141511919
5743,5288382,NCIH2122,-6.274372321
5743,5288382,NCIH23,-9.378163033
5743,5288382,NCIH460,3.740915007
5743,5288382,NCIH520,-6.572743304
5743,5288382,OCUBM,17.65507964
5743,5288382,OV90,-22.2375828
5743,5288382,OVCAR3,10.80963388
5743,5288382,PA1,14.77319715
5743,5288382,RKO,7.58262844
5743,5288382,RPMI7951,-18.16506912
5743,5288382,SKMEL30,7.496298517
5743,5288382,SKMES1,5.745726626
5743,5288382,SKOV3,-8.349969985
5743,5288382,SW620,-8.09245655
5743,5288382,SW837,-8.372438633
5743,5288382,T47D,-30.07927989
5743,5288382,UACC62,-1.401382359
5743,5288382,UWB1289,-1.767023225
5743,5288382,UWB1289BRCA1,-2.284564688
5743,5288382,VCAP,5.049612742
5743,5288382,ZR751,-17.59747838
5743,5329102,A2058,9.02650146
5743,5329102,A2780,0.654091661
5743,5329102,A375,20.16357105
5743,5329102,A427,1.461940678
5743,5329102,CAOV3,14.28566063
5743,5329102,COLO320DM,9.737709665
5743,5329102,DLD1,12.51366088
